income,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
not_high,23,Private,10,Divorced,Sales,Own-child,Black,Female,0,0,40,United-States
not_high,63,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
not_high,33,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
not_high,51,Self-emp-inc,13,Divorced,Farming-fishing,Unmarried,White,Male,0,0,50,United-States
not_high,31,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
not_high,31,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,36,Jamaica
high,47,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
high,54,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
not_high,23,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
high,34,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
high,46,Private,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States
high,34,Private,12,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States
not_high,31,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States
not_high,41,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Peru
not_high,27,Self-emp-not-inc,11,Never-married,Prof-specialty,Other-relative,White,Male,0,0,30,United-States
not_high,23,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
not_high,59,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
not_high,35,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
not_high,59,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,Cuba
high,47,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
not_high,51,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,White,Female,0,0,44,United-States
not_high,42,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
not_high,29,Federal-gov,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,40,United-States
not_high,23,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,45,Outlying-US(Guam-USVI-etc)
not_high,43,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
not_high,46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
not_high,30,Private,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
not_high,23,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States
not_high,29,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
not_high,33,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
not_high,46,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
not_high,35,Private,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
not_high,25,Private,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,37,United-States
not_high,35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
not_high,30,Private,4,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,42,United-States
high,39,Private,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,United-States
not_high,37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
not_high,22,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States
not_high,25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
not_high,50,Private,9,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States
not_high,33,Private,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
not_high,59,Self-emp-inc,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Italy
not_high,24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
not_high,41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
not_high,60,Private,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,60,United-States
not_high,19,Private,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,30,United-States
not_high,23,Private,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
not_high,24,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
high,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
high,27,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
not_high,43,Private,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,55,United-States
not_high,54,Private,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
not_high,22,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
not_high,29,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
not_high,22,Private,8,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States
high,37,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
high,38,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
not_high,34,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
high,45,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States
not_high,28,Private,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico
not_high,68,Private,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Cuba
not_high,36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Laos
not_high,20,Private,5,Never-married,Other-service,Unmarried,White,Male,0,0,30,Mexico
not_high,24,Private,10,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States
not_high,38,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
not_high,32,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
not_high,28,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States
high,32,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
not_high,58,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
not_high,38,Private,10,Never-married,Sales,Own-child,White,Female,0,0,50,United-States
not_high,43,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
not_high,28,Private,8,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
not_high,23,Private,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States
not_high,41,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
not_high,27,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
not_high,54,Private,4,Widowed,Other-service,Unmarried,White,Male,0,0,30,United-States
not_high,28,Local-gov,9,Separated,Transport-moving,Own-child,White,Female,0,0,25,United-States
not_high,36,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
not_high,60,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
not_high,34,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
high,27,Private,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States
not_high,60,Private,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
not_high,39,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
not_high,59,Private,8,Divorced,Transport-moving,Other-relative,Black,Male,0,0,35,United-States
high,34,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,Canada
not_high,36,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
high,54,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
high,48,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
not_high,19,Private,4,Never-married,Other-service,Own-child,White,Male,0,0,33,United-States
high,40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
not_high,25,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States
not_high,39,Private,12,Separated,Adm-clerical,Unmarried,White,Male,0,0,40,United-States
not_high,34,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
not_high,30,Private,9,Separated,Other-service,Unmarried,White,Female,0,0,30,United-States
not_high,43,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,24,United-States
high,35,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
high,59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
not_high,33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
not_high,22,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States
not_high,48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
not_high,54,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
not_high,49,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States
not_high,37,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
not_high,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
not_high,51,Self-emp-inc,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
not_high,46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
high,31,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
high,39,Private,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,50,United-States
high,26,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
not_high,31,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,6,South
high,39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
not_high,26,Private,7,Never-married,Other-service,Other-relative,White,Male,0,0,30,Mexico
not_high,25,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States
not_high,49,Private,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States
not_high,53,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico
not_high,52,Private,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador
not_high,52,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
not_high,50,Private,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
not_high,76,Private,4,Widowed,Protective-serv,Not-in-family,White,Male,0,0,30,United-States
not_high,19,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
not_high,25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
not_high,45,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
not_high,34,Private,12,Divorced,Adm-clerical,Own-child,White,Female,0,0,35,United-States
not_high,20,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
not_high,27,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
not_high,43,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,Nicaragua
not_high,23,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
not_high,37,Federal-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
not_high,31,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
not_high,33,State-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States
not_high,28,Private,12,Never-married,Sales,Own-child,White,Male,0,0,20,United-States
not_high,35,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
high,41,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,75,United-States
not_high,17,Private,7,Never-married,Other-service,Other-relative,White,Female,0,0,12,United-States
high,41,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States
not_high,44,Private,11,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States
not_high,47,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico
not_high,24,Private,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
not_high,38,Self-emp-not-inc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
not_high,34,Private,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,52,Jamaica
not_high,62,Local-gov,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States
not_high,27,Local-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States
high,59,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
not_high,35,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
not_high,38,Private,9,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States
not_high,28,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,50,United-States
not_high,28,Private,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,38,United-States
not_high,59,State-gov,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
not_high,42,Private,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States
high,54,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States
not_high,39,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
not_high,41,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
not_high,43,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Germany
high,32,Self-emp-inc,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,50,Iran
not_high,58,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
not_high,43,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
not_high,31,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
high,51,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States
not_high,54,Private,13,Never-married,Other-service,Own-child,Black,Female,0,0,36,United-States
not_high,20,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,70,United-States
high,35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
not_high,22,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,36,United-States
not_high,42,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
high,44,State-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
high,28,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States
high,74,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
not_high,34,Private,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States
not_high,50,State-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States
not_high,50,Private,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
not_high,43,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
not_high,29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
high,61,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
not_high,21,Private,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam
high,47,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran
not_high,33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
not_high,22,Private,9,Never-married,Sales,Other-relative,Black,Female,0,0,37,United-States
not_high,38,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
not_high,45,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
high,42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
